"Enable Distortion Addon","Enable Distortion Addon"
"Enable Editor","Enable Editor"
"Enable FilmStrip","Enable FilmStrip"
"Enable Filter Animation","Enable Filter Animation"
"Enable Global Add-On","Enable Global Add-On"
"Enable Google Fonts download","Enable Google Fonts download"
"Enable Keyboard Navigation","Enable Keyboard Navigation"
"Enable Layer Mask","Enable Layer Mask"
"Enable Layer Upscaling","Enable Layer Upscaling"
"Enable Loop Effects","Enable Loop Effects"
"Enable Mouse Scroll","Enable Mouse Scroll"
"Enable Overlay","Enable Overlay"
"Enable Paintbrush Addon","Enable Paintbrush Addon"
"Enable PanZoom","Enable PanZoom"
"Enable Panorama","Enable Panorama"
"Enable Parallax/3D Effects","Enable Parallax/3D Effects"
"Enable Particles","Enable Particles"
"Enable Polyfold Edge","Enable Polyfold Edge"
"Enable Progress Bar","Enable Progress Bar"
"Enable Scaling","Enable Scaling"
"Enable Server Compression","Enable Server Compression"
"Enable Slide Link","Enable Slide Link"
"Enable Spike Masks","Enable Spike Masks"
"Enable Spikes","Enable Spikes"
"Enable Store Permissions","Enable Store Permissions"
"Enable Tabs","Enable Tabs"
"Enable Tabs for the Slider's navigation","Enable Tabs for the Slider's navigation"
"Enable Text Shadow","Enable Text Shadow"
"Enable Text-Split Animations","Enable Text-Split Animations"
"Enable Thumbnails","Enable Thumbnails"
"Enable Thumbnails for the Slider's navigation","Enable Thumbnails for the Slider's navigation"
"Enable Timeline Loops","Enable Timeline Loops"
"Enable Top Edge","Enable Top Edge"
"Enable Touch Swipe","Enable Touch Swipe"
"Enable Touch Swipe for Desktop","Enable Touch Swipe for Desktop"
"Enable TypeWriter","Enable TypeWriter"
"Enable Viewport Stop","Enable Viewport Stop"
"Enable Whiteboard","Enable Whiteboard"
"Enable a blinking cursor for the TypeWriter effect","Enable a blinking cursor for the TypeWriter effect"
"Enable a top or bottom edge for the Polyfold AddOn","Enable a top or bottom edge for the Polyfold AddOn"
"Enable autoplay for the Slider to automatically change between slides","Enable autoplay for the Slider to automatically change between slides"
"Enable custom font selection in editor","Enable custom font selection in editor"
"Enable custom styling overrides for the bullets","Enable custom styling overrides for the bullets"
"Enable custom styling overrides for the tabs","Enable custom styling overrides for the tabs"
"Enable delays between each word as they are typed.  This helps to create a more natural typing visual.","Enable delays between each word as they are typed.  This helps to create a more natural typing visual."
"Enable editor to change color, stroke size of lottie shapes. Gradient Position can also be edited.","Enable editor to change color, stroke size of lottie shapes. Gradient Position can also be edited."
"Enable left/right Arrows for the Slider's navigation","Enable left/right Arrows for the Slider's navigation"
"Enable left/right/up/down keys to control the Slider","Enable left/right/up/down keys to control the Slider"
"Enable mouse interation for the distortion effect","Enable mouse interation for the distortion effect"
"Enable mouse scrolling to control Slide changes","Enable mouse scrolling to control Slide changes"
"Enable multiple stage sizes for custom set responsive content","Enable multiple stage sizes for custom set responsive content"
"Enable or disable filter effects on slide transition animations ","Enable or disable filter effects on slide transition animations "
"Enable sequenced lines for the typewriter effect.  Additional lines can be added in the Layer's content section","Enable sequenced lines for the typewriter effect.  Additional lines can be added in the Layer's content section"
"Enable the Before/After AddOn for the current Slide","Enable the Before/After AddOn for the current Slide"
"Enable the Distortion Effect Addon for the current Slide","Enable the Distortion Effect Addon for the current Slide"
"Enable the Exploding Layers AddOn for the Layer Animation(s), available for ""In -> Anim From"" and ""Out -> Anim To","Enable the Exploding Layers AddOn for the Layer Animation(s), available for ""In -> Anim From"" and ""Out -> Anim To"
"Enable the FilmStrip AddOn for the current Slide","Enable the FilmStrip AddOn for the current Slide"
"Enable the Laptop responsive viewport","Enable the Laptop responsive viewport"
"Enable the PanZoom effect by default for newly created Slides","Enable the PanZoom effect by default for newly created Slides"
"Enable the PanZoom effect by default for this Slide","Enable the PanZoom effect by default for this Slide"
"Enable the Panorama AddOn for this Slide","Enable the Panorama AddOn for this Slide"
"Enable the Parallax/3D effect engine for the Slider","Enable the Parallax/3D effect engine for the Slider"
"Enable the Particles AddOn for this Slide","Enable the Particles AddOn for this Slide"
"Enable the Phone responsive viewport","Enable the Phone responsive viewport"
"Enable the Tablet responsive viewport","Enable the Tablet responsive viewport"
"Enable the TypeWriter effect for the selected Layer","Enable the TypeWriter effect for the selected Layer"
"Enable the paintbrush AddOn for the current Slide","Enable the paintbrush AddOn for the current Slide"
"Enable the special effects engine for the Slider","Enable the special effects engine for the Slider"
"Enable this option to animate all particles size at the same time (otherwise they will animate randomly).","Enable this option to animate all particles size at the same time (otherwise they will animate randomly)."
"Enable this option to animate the opacity level of all particles at the same time (otherwise they will animate randomly).","Enable this option to animate the opacity level of all particles at the same time (otherwise they will animate randomly)."
"Enable this option to use slide background position settings in distortion effect","Enable this option to use slide background position settings in distortion effect"
"Enable touch swiping on Desktop computers to navigate to the previous/next slides","Enable touch swiping on Desktop computers to navigate to the previous/next slides"
"Enable touch swiping to navigate to the previous/next slides","Enable touch swiping to navigate to the previous/next slides"
"Enable/Disable Add-On on Module","Enable/Disable Add-On on Module"
"Enable/Disable Navigation","Enable/Disable Navigation"
"Enable/Disable filter effects for the Layer as the Module scrolls into and out of view.  Filter effects applied via the <a href='http://docs.themepunch.com/slider-revolution/scroll-effects/' target='_blank'>Module Settings</a>","Enable/Disable filter effects for the Layer as the Module scrolls into and out of view.  Filter effects applied via the <a href='http://docs.themepunch.com/slider-revolution/scroll-effects/' target='_blank'>Module Settings</a>"
Enabled,Enabled
"Enabled - Scroll Based","Enabled - Scroll Based"
"Enabling Add-On","Enabling Add-On"
"Enabling this option can be helpful in cases where large lottie files are used with SVG renderer. Renderer will try to add only elements that are required at beginning to improve loading.","Enabling this option can be helpful in cases where large lottie files are used with SVG renderer. Renderer will try to add only elements that are required at beginning to improve loading."
"Enabling this option will autoplay the lottie animation. Disable autoplay to trigger animation from layer actions","Enabling this option will autoplay the lottie animation. Disable autoplay to trigger animation from layer actions"
"Enabling this option will prevent lottie animation from starting early and animation will only start playing when 'in animation' completes. For example, autoplay starts playing lottie animation as soon as layer enters the stage. In case opacity of layer is being animated lottie animation will start before user can see lottie layer.","Enabling this option will prevent lottie animation from starting early and animation will only start playing when 'in animation' completes. For example, autoplay starts playing lottie animation as soon as layer enters the stage. In case opacity of layer is being animated lottie animation will start before user can see lottie layer."
End,End
"End Behavior","End Behavior"
"End Frame","End Frame"
"End Offset","End Offset"
"End Position X","End Position X"
"End Position Y","End Position Y"
"End Time","End Time"
"End X Position","End X Position"
"End Y Position","End Y Position"
"End Z Position","End Z Position"
"End rotate2D","End rotate2D"
"End rotateX","End rotateX"
"End rotateY","End rotateY"
"End scaleX","End scaleX"
"End scaleY","End scaleY"
"End skewX","End skewX"
"End skewY","End skewY"
"End the video at this time (minutes:seconds, such as 01:30)","End the video at this time (minutes:seconds, such as 01:30)"
"End/Out Animation: To","End/Out Animation: To"
"Ending Slide","Ending Slide"
"Endless Loop","Endless Loop"
"Enhanced Distortion","Enhanced Distortion"
"Enter Access Secret","Enter Access Secret"
"Enter Access Token","Enter Access Token"
"Enter Api Key","Enter Api Key"
"Enter Channel Name","Enter Channel Name"
"Enter Consumer Key","Enter Consumer Key"
"Enter Container .class or #id","Enter Container .class or #id"
"Enter Description","Enter Description"
"Enter External URL","Enter External URL"
"Enter Facebook Page ID","Enter Facebook Page ID"
"Enter Fullscreen","Enter Fullscreen"
"Enter Gallery URL","Enter Gallery URL"
"Enter Group Name","Enter Group Name"
"Enter Group URL","Enter Group URL"
"Enter Image","Enter Image"
"Enter Image URL","Enter Image URL"
"Enter Image URL...","Enter Image URL..."
"Enter License Key","Enter License Key"
"Enter Link","Enter Link"
"Enter MPEG Source","Enter MPEG Source"
"Enter Preset Name to Save or Delete","Enter Preset Name to Save or Delete"
"Enter Purchase Code","Enter Purchase Code"
"Enter Secret","Enter Secret"
"Enter Showcase Id","Enter Showcase Id"
"Enter Summary","Enter Summary"
"Enter Title","Enter Title"
"Enter Twitter Name","Enter Twitter Name"
"Enter User Name","Enter User Name"
"Enter User URL","Enter User URL"
"Enter Video ID","Enter Video ID"
"Enter Vimeo ID","Enter Vimeo ID"
"Enter Vimeo Id","Enter Vimeo Id"
"Enter YouTube Channel ID","Enter YouTube Channel ID"
"Enter YouTube ID","Enter YouTube ID"
"Enter YouTube Id","Enter YouTube Id"
"Enter a Module name","Enter a Module name"
"Enter a custom title for the Slide's main background image.  Useful for screen readers.","Enter a custom title for the Slide's main background image.  Useful for screen readers."
"Enter a list of Post ID's to include in the Slider, or select 'Popular/Recent' to populate the list automatically","Enter a list of Post ID's to include in the Slider, or select 'Popular/Recent' to populate the list automatically"
"Enter a specific amount of times the Slide's timeeline should loop or use 'unlimited' to loop continusously until the Slide changes","Enter a specific amount of times the Slide's timeeline should loop or use 'unlimited' to loop continusously until the Slide changes"
"Enter an image url or select/upload an image from the Media or Object Library to be used as the Slider's global background image","Enter an image url or select/upload an image from the Media or Object Library to be used as the Slider's global background image"
"Enter custom alternative text for the Slide's main background image.  Useful for SEO purposes.","Enter custom alternative text for the Slide's main background image.  Useful for SEO purposes."
"Enter the Access Token","Enter the Access Token"
"Enter the absolute URL of the flickr gallery you wish to include","Enter the absolute URL of the flickr gallery you wish to include"
"Enter the absolute URL of the flickr group irl you wish to include","Enter the absolute URL of the flickr group irl you wish to include"
"Enter the channel ID of the YouTube account","Enter the channel ID of the YouTube account"
"Enter the username, album ID, group name or channel name of the Vimeo account to use as the stream","Enter the username, album ID, group name or channel name of the Vimeo account to use as the stream"
"Enter your Api Key","Enter your Api Key"
"Enter your Flickr API key.  <a href='http://weblizar.com/get-flickr-api-key/' target='_blank'>Learn more</a>","Enter your Flickr API key.  <a href='http://weblizar.com/get-flickr-api-key/' target='_blank'>Learn more</a>"
"Enter your Flickr user URL for the API query","Enter your Flickr user URL for the API query"
"Enter your Instagram User Name for the API query","Enter your Instagram User Name for the API query"
"Enter your Twitter User Name/Handle for the API query","Enter your Twitter User Name/Handle for the API query"
"Enter your YouTube API key.  <a href='https://developers.google.com/youtube/v3/getting-started#before-you-start' target='_blank'>Learn more</a>","Enter your YouTube API key.  <a href='https://developers.google.com/youtube/v3/getting-started#before-you-start' target='_blank'>Learn more</a>"
"Enter/Exit Fullscreen","Enter/Exit Fullscreen"
Environment,Environment
"Error downloading layers","Error downloading layers"
"Error downloading layers data","Error downloading layers data"
"Error downloading object","Error downloading object"
Event,Event
Events,Events
"Every Nth","Every Nth"
"Exceeded filesize limit","Exceeded filesize limit"
"Exceeded filesize limit.","Exceeded filesize limit."
Excerpt,Excerpt
"Excerpt ipsum dolor sit amet, consetetur sadipscing elitr sed diam nonumy.","Excerpt ipsum dolor sit amet, consetetur sadipscing elitr sed diam nonumy."
"Exit Fullscreen","Exit Fullscreen"
"Expand Circle","Expand Circle"
"Exploding Direction","Exploding Direction"
"Exploding Layer Animation","Exploding Layer Animation"
"Exploding Layer Color","Exploding Layer Color"
"Exploding Layer Shape","Exploding Layer Shape"
"Exploding Layers","Exploding Layers"
Export,Export
"Export Slider","Export Slider"
"External Image","External Image"
"External Image Height","External Image Height"
"External Image Source","External Image Source"
"External Image URL","External Image URL"
"External Image Width","External Image Width"
"External Media can not be used  for WEBGL Transitions due CORS Policy issues","External Media can not be used  for WEBGL Transitions due CORS Policy issues"
"External Scroll","External Scroll"
"Extra Small","Extra Small"
"Extracted Frame Resolution","Extracted Frame Resolution"
"Extracted Frames Quality","Extracted Frames Quality"
"Extracted Frames per Sec","Extracted Frames per Sec"
"Extracting Frames","Extracting Frames"
"Extraction Quality","Extraction Quality"
"Extraction Resolution","Extraction Resolution"
"FAQ\'s","FAQ\'s"
FAQs,FAQs
FOLDER,FOLDER
FONT,FONT
"FPS must be numeric","FPS must be numeric"
"FaceBook Settings","FaceBook Settings"
Facebook,Facebook
"Facebook API error: ","Facebook API error: "
"Facebook API error: Empty Access Token","Facebook API error: Empty Access Token"
"Facebook API error: Empty Page ID","Facebook API error: Empty Page ID"
"Facebook Extras","Facebook Extras"
"Factor on BG\'s","Factor on BG\'s"
"Factor on Layers","Factor on Layers"
"Factory Skins","Factory Skins"
Fade,Fade
"Fade Effect","Fade Effect"
"Fade Items","Fade Items"
"Fade Layers in and out as the page scrolls into and out of view","Fade Layers in and out as the page scrolls into and out of view"
"Fade Time","Fade Time"
"Fade the Slider out when  it scrolls into and out of view","Fade the Slider out when  it scrolls into and out of view"
"Failed to Move Slider Into Folder","Failed to Move Slider Into Folder"
"Failed to Update Tags","Failed to Update Tags"
"Failed to update Title","Failed to update Title"
Fair,Fair
Fair/Windy,Fair/Windy
"Fallback Settings","Fallback Settings"
"Favorite Changed","Favorite Changed"
"Favorite Count","Favorite Count"
"Favorite Slide Transition","Favorite Slide Transition"
Favorites,Favorites
"Featured Images","Featured Images"
"Featured Only","Featured Only"
"Fetch By","Fetch By"
"Few Showers","Few Showers"
"Few Showers/Wind","Few Showers/Wind"
"Few Snow Showers","Few Snow Showers"
File,File
"File Name","File Name"
"File Size","File Size"
"File Size Optimizer","File Size Optimizer"
"File Size Optimizer Dimensions","File Size Optimizer Dimensions"
"File Succesfully Imported","File Succesfully Imported"
"File could not be loaded","File could not be loaded"
"File not found","File not found"
"File validation failed.","File validation failed."
Filename,Filename
Fill,Fill
"Fill Color","Fill Color"
"FilmStrip Direction","FilmStrip Direction"
"FilmStrip Speed","FilmStrip Speed"
Filmstrip,Filmstrip
Filter,Filter
"Filter Animation Easing","Filter Animation Easing"
"Filter Effect Scroll Based","Filter Effect Scroll Based"
"Filter Effect Scroll is now generally Enabled","Filter Effect Scroll is now generally Enabled"
Filters,Filters
"Find My Code","Find My Code"
"Find My Key","Find My Key"
"Find information about the YouTube API key <a target=""_blank"" href=""https://developers.google.com/youtube/v3/getting-started#before-you-start"">here</a>","Find information about the YouTube API key <a target=""_blank"" href=""https://developers.google.com/youtube/v3/getting-started#before-you-start"">here</a>"
"Finnished with slide change","Finnished with slide change"
First,First
"First Slide","First Slide"
"First Slide Animation","First Slide Animation"
"First Slide Transition Duration","First Slide Transition Duration"
"First Slide Transition Type","First Slide Transition Type"
"Five Spikes","Five Spikes"
"Fix Soft Edges","Fix Soft Edges"
"Fix during Scroll","Fix during Scroll"
"Fixed Label","Fixed Label"
"Fixed Values","Fixed Values"
"Fixed on Top","Fixed on Top"
Flickr,Flickr
"Flickr Extras","Flickr Extras"
"Flickr Settings","Flickr Settings"
Float,Float
Flow,Flow
"Flow Speed","Flow Speed"
"Fly Out Distance","Fly Out Distance"
"Fly Out Throw In","Fly Out Throw In"
"Fly Out Throw In Z Rotation","Fly Out Throw In Z Rotation"
Fog,Fog
"Fog Early/Clouds Late","Fog Early/Clouds Late"
"Fog Late","Fog Late"
Fog/Windy,Fog/Windy
Foggy,Foggy
Folder,Folder
"Folder Creation Failed","Folder Creation Failed"
"Folder Deleted","Folder Deleted"
"Folder Deletion Failed","Folder Deletion Failed"
Follow,Follow
"Follow Link","Follow Link"
"Follow Mouse","Follow Mouse"
"Follow if","Follow if"
Font,Font
"Font & Icon","Font & Icon"
"Font CSS URL","Font CSS URL"
"Font Family","Font Family"
"Font Family Name","Font Family Name"
"Font Icons","Font Icons"
"Font Size","Font Size"
"Font Weight","Font Weight"
"Font-Style: Italic","Font-Style: Italic"
Fonts,Fonts
"For the <b>CMS Pages and Blocks</b> insert the Shortcode:","For the <b>CMS Pages and Blocks</b> insert the Shortcode:"
"For the <b>XML Layout Update</b> use the following code:","For the <b>XML Layout Update</b> use the following code:"
"Force 1xDPR on mobile","Force 1xDPR on mobile"
"Force Back","Force Back"
"Force Cover Mode","Force Cover Mode"
"Force Front","Force Front"
"Force Lazy Loading","Force Lazy Loading"
"Force Overflow","Force Overflow"
"Force Overflow Hidden","Force Overflow Hidden"
"Force Overflow Visible","Force Overflow Visible"
"Force Z Depth","Force Z Depth"
"Force viewport loading","Force viewport loading"
"ForeCast Date x Days from now (x:1-9)","ForeCast Date x Days from now (x:1-9)"
"ForeCast Day x Alt High","ForeCast Day x Alt High"
"ForeCast Day x Alt Low","ForeCast Day x Alt Low"
"ForeCast Day x Code","ForeCast Day x Code"
"ForeCast Day x Day","ForeCast Day x Day"
"ForeCast Day x High","ForeCast Day x High"
"ForeCast Day x Icon","ForeCast Day x Icon"
"ForeCast Day x Image","ForeCast Day x Image"
"ForeCast Day x Low","ForeCast Day x Low"
"ForeCast Day x Text","ForeCast Day x Text"
"ForeCast Day x Thumbnail","ForeCast Day x Thumbnail"
Format,Format
Forward,Forward
Forwards,Forwards
"Four Spikes","Four Spikes"
"Four custom device sizes are activated and a layers size / position is automatically calculated from its desktop device size. You can make individual adjustments to layers in all device sizes.","Four custom device sizes are activated and a layers size / position is automatically calculated from its desktop device size. You can make individual adjustments to layers in all device sizes."
"Four custom device sizes are activated and layers need to be manually adjusted to their respective device sizes.","Four custom device sizes are activated and layers need to be manually adjusted to their respective device sizes."
"Frame Alias","Frame Alias"
"Frame M","Frame M"
"Frame N","Frame N"
"Frame Size can not be Extended. Not enough Space.","Frame Size can not be Extended. Not enough Space."
"Frame added","Frame added"
"Frame could not be added","Frame could not be added"
"Frame has an invalid data","Frame has an invalid data"
"Frame has an invalid image type","Frame has an invalid image type"
"Frame id must be numeric","Frame id must be numeric"
"Frame not found","Frame not found"
"Frame per Sec","Frame per Sec"
"Frame successfully cleared","Frame successfully cleared"
"Frame wait\'s on Action","Frame wait\'s on Action"
Frames,Frames
"Frames could not be added","Frames could not be added"
"Frames successfully cleared","Frames successfully cleared"
Frames/Sec,Frames/Sec
"Freezing Drizzle","Freezing Drizzle"
"Freezing Drizzle/Windy","Freezing Drizzle/Windy"
"Freezing Rain","Freezing Rain"
From,From
"From Account","From Account"
"From Bottom","From Bottom"
"From Center","From Center"
"From Edges","From Edges"
"From Left","From Left"
"From Right","From Right"
"From Slider Settings","From Slider Settings"
"From Stream","From Stream"
"From Top","From Top"
Front,Front
"Front End","Front End"
Full,Full
"Full Height","Full Height"
"Full Screen","Full Screen"
"Full Width","Full Width"
Full-Screen,Full-Screen
Full-Width,Full-Width
"Fullscreen Actions","Fullscreen Actions"
Function,Function
"Function Not Available in Demo Mode","Function Not Available in Demo Mode"
"Function only available for administrators","Function only available for administrators"
"Further License Information","Further License Information"
Gallery,Gallery
"Gallery URL","Gallery URL"
Gap,Gap
"Gap (Border)","Gap (Border)"
"Gap Color","Gap Color"
"Gap Size","Gap Size"
Gap/Spacing,Gap/Spacing
General,General
"General Settings","General Settings"
"General Speed","General Speed"
"Generate Frames","Generate Frames"
"Generate Video Scroll Frames","Generate Video Scroll Frames"
"Generated Frame Sequence","Generated Frame Sequence"
"Generation duration ≈","Generation duration ≈"
"Get CSV File","Get CSV File"
"Get Source","Get Source"
"Get Start Frame","Get Start Frame"
"Get a License Key","Get a License Key"
"Get a Purchase Code","Get a Purchase Code"
"Get the amount of existing slides in the slider.","Get the amount of existing slides in the slider."
"Get the current focused slide index.","Get the current focused slide index."
"Get the previously played slide.","Get the previously played slide."
"Give the animation a name for editing purposes","Give the animation a name for editing purposes"
Global,Global
"Global 3D Layer Perspective","Global 3D Layer Perspective"
"Global 3D Perspective","Global 3D Perspective"
"Global Color Skin","Global Color Skin"
"Global Colors","Global Colors"
"Global Custom Fonts","Global Custom Fonts"
"Global Default","Global Default"
"Global Layer Settings","Global Layer Settings"
"Global Layers","Global Layers"
"Global Layers Timeline","Global Layers Timeline"
"Global Settings","Global Settings"
"Global Settings not saved/updated","Global Settings not saved/updated"
"Global Settings saved/updated","Global Settings saved/updated"
"Global Style Presets","Global Style Presets"
"Global Value ! Option to find under Slider Settings - Parallax Tab","Global Value ! Option to find under Slider Settings - Parallax Tab"
Globals,Globals
"Go To My Dashboard","Go To My Dashboard"
"Go To Next Layer","Go To Next Layer"
"Go To Slide","Go To Slide"
"Go To Slide with ID","Go To Slide with ID"
"Go to 1st Frame ","Go to 1st Frame "
"Go to Editor","Go to Editor"
"Go to Frame ""N","Go to Frame ""N"
"Go to Last Frame","Go to Last Frame"
"GoTo Frame","GoTo Frame"
"Good Afternoon ","Good Afternoon "
"Good Evening ","Good Evening "
"Good Morning ","Good Morning "
"Google Fonts","Google Fonts"
"Google Material Design Icons","Google Material Design Icons"
"Got It","Got It"
"Grab Distance","Grab Distance"
"Grab Opacity","Grab Opacity"
"Gradient Anim","Gradient Anim"
GrayScale,GrayScale
Grayscale,Grayscale
"Grayscale Effect","Grayscale Effect"
"Grayscale End","Grayscale End"
"Grayscale Start","Grayscale Start"
Grid,Grid
"Grid = Module","Grid = Module"
"Grid Border","Grid Border"
Group,Group
"Group URL","Group URL"
"Grouped Colors","Grouped Colors"
"Grouped Strokes","Grouped Strokes"
"Groups\' Photos","Groups\' Photos"
HTML,HTML
"HTML Data","HTML Data"
"HTML Tag","HTML Tag"
"HTML Video URL","HTML Video URL"
"HTML5 Audio URL","HTML5 Audio URL"
"HTML5 Autoplay","HTML5 Autoplay"
"HTML5 Video","HTML5 Video"
"HTML5 Video URL","HTML5 Video URL"
Hand,Hand
"Hand Rotation","Hand Rotation"
"Hand Type","Hand Type"
Handle,Handle
Handling,Handling
Haze,Haze
Headlines,Headlines
Heatindex,Heatindex
"Heavy Drizzle","Heavy Drizzle"
"Heavy Rain","Heavy Rain"
"Heavy Rain Shower","Heavy Rain Shower"
"Heavy Rain/Wind","Heavy Rain/Wind"
"Heavy Rain/Windy","Heavy Rain/Windy"
"Heavy Snow","Heavy Snow"
"Heavy Snow Shower","Heavy Snow Shower"
"Heavy Snow/Wind","Heavy Snow/Wind"
"Heavy Thunderstorm","Heavy Thunderstorm"
"Heavy Thunderstorm/Windy","Heavy Thunderstorm/Windy"
Height,Height
"Height Attr.","Height Attr."
"Height Attrib.","Height Attrib."
"Height Segments","Height Segments"
"Help Center","Help Center"
"Help Directory","Help Directory"
"Help Mode","Help Mode"
"Helps to create more natural movement as the hand draws/moves the Layer into place","Helps to create more natural movement as the hand draws/moves the Layer into place"
"Hero Scene","Hero Scene"
Hidden,Hidden
"Hidden in Navigation","Hidden in Navigation"
"Hide ""Under"" Width","Hide ""Under"" Width"
"Hide After","Hide After"
"Hide After Loop","Hide After Loop"
"Hide After: Desktop","Hide After: Desktop"
"Hide After: Mobile","Hide After: Mobile"
"Hide All Layers Under","Hide All Layers Under"
"Hide Cursor at End","Hide Cursor at End"
"Hide Hand","Hide Hand"
"Hide Hand when Done","Hide Hand when Done"
"Hide Highlight Boxes","Hide Highlight Boxes"
"Hide Marked Layers","Hide Marked Layers"
"Hide Over","Hide Over"
"Hide Over Limit","Hide Over Limit"
"Hide Pointer","Hide Pointer"
"Hide Slider Under Width","Hide Slider Under Width"
"Hide Under","Hide Under"
"Hide Under Browser width...","Hide Under Browser width..."
"Hide Under Limit","Hide Under Limit"
"Hide Under Width","Hide Under Width"
"Hide all Layers under when the window is below this number","Hide all Layers under when the window is below this number"
"Hide on Mobile","Hide on Mobile"
"Hide on transparent","Hide on transparent"
"Hide the Arrows when the browser window is equal to or above a certain number","Hide the Arrows when the browser window is equal to or above a certain number"
"Hide the Arrows when the browser window is equal to or above this number","Hide the Arrows when the browser window is equal to or above this number"
"Hide the Arrows when the browser window is equal to or below a certain number","Hide the Arrows when the browser window is equal to or below a certain number"
"Hide the Arrows when the browser window is equal to or below this number","Hide the Arrows when the browser window is equal to or below this number"
"Hide the Bullets when the browser window is equal to or above a certain number","Hide the Bullets when the browser window is equal to or above a certain number"
"Hide the Bullets when the browser window is equal to or above this number","Hide the Bullets when the browser window is equal to or above this number"
"Hide the Bullets when the browser window is equal to or below a certain number","Hide the Bullets when the browser window is equal to or below a certain number"
"Hide the Bullets when the browser window is equal to or below this number","Hide the Bullets when the browser window is equal to or below this number"
"Hide the Layer when the browser window is equal to or below the value set in the Slider Settings","Hide the Layer when the browser window is equal to or below the value set in the Slider Settings"
"Hide the Mouse Pointer if the Mouse Trap Layer follow the mouse pointer. In some browsers and on some platforms this feature will be ignored.","Hide the Mouse Pointer if the Mouse Trap Layer follow the mouse pointer. In some browsers and on some platforms this feature will be ignored."
"Hide the Slide on mobile devices","Hide the Slide on mobile devices"
"Hide the Slider under a certain window width","Hide the Slider under a certain window width"
"Hide the Tabs when the browser window is equal to or above a certain number","Hide the Tabs when the browser window is equal to or above a certain number"
"Hide the Tabs when the browser window is equal to or above this number","Hide the Tabs when the browser window is equal to or above this number"
"Hide the Tabs when the browser window is equal to or below a certain number","Hide the Tabs when the browser window is equal to or below a certain number"
"Hide the Tabs when the browser window is equal to or below this number","Hide the Tabs when the browser window is equal to or below this number"
"Hide the Thumbnails when the browser window is equal to or above a certain number","Hide the Thumbnails when the browser window is equal to or above a certain number"
"Hide the Thumbnails when the browser window is equal to or above this number","Hide the Thumbnails when the browser window is equal to or above this number"
"Hide the Thumbnails when the browser window is equal to or below a certain number","Hide the Thumbnails when the browser window is equal to or below a certain number"
"Hide the Thumbnails when the browser window is equal to or below this number","Hide the Thumbnails when the browser window is equal to or below this number"
"Hide the blinking cursor when the typing is complete","Hide the blinking cursor when the typing is complete"
"Hierarchy Sticky","Hierarchy Sticky"
High,High
"Higher Level","Higher Level"
"Higher maximum values can have a negative influence on complex canvas animations. Lower values can have a negative influence on image quality on 4k+ devices.","Higher maximum values can have a negative influence on complex canvas animations. Lower values can have a negative influence on image quality on 4k+ devices."
"Highly Recommended","Highly Recommended"
"Holiday Snow","Holiday Snow"
Horizontal,Horizontal
"Horizontal Align","Horizontal Align"
"Horizontal Large","Horizontal Large"
"Horizontal Lines","Horizontal Lines"
"Horizontal Marker","Horizontal Marker"
"Horizontal Medium","Horizontal Medium"
"Horizontal Offset","Horizontal Offset"
"Horizontal Small","Horizontal Small"
"Horizontal buffer in pixels to help keep the bubble from bleeding outside the Slider","Horizontal buffer in pixels to help keep the bubble from bleeding outside the Slider"
Hover,Hover
"Hover Background Color","Hover Background Color"
"Hover Mode","Hover Mode"
"Hover View","Hover View"
"Hover over any option to learn more","Hover over any option to learn more"
"Hover your mouse over any option to learn more.","Hover your mouse over any option to learn more."
"Hovered BG","Hovered BG"
"Hovered Label","Hovered Label"
"How To Use","How To Use"
"How fast/often the cursor should blink in milliseconds","How fast/often the cursor should blink in milliseconds"
"How to?","How to?"
"How would you like your content to resize?","How would you like your content to resize?"
Humidity,Humidity
"I don‘t have a login. How to get access?","I don‘t have a login. How to get access?"
"I have a License Key","I have a License Key"
"I have a Purchase Code","I have a Purchase Code"
ICON,ICON
ID,ID
"ID of Element","ID of Element"
IMAGE,IMAGE
IN,IN
"Ice Crystals","Ice Crystals"
"Ice Late","Ice Late"
Icon,Icon
"Icon / SVG","Icon / SVG"
"Icon Color","Icon Color"
"Icon Shadow","Icon Shadow"
"Icon Size","Icon Size"
"Icon Spacing","Icon Spacing"
Icons,Icons
"Icons Size","Icons Size"
Idle,Idle
"If 'Transition Motion Blur' is on, the 'Transition Motion Blur Val' determines the width of the blur effect in pixels","If 'Transition Motion Blur' is on, the 'Transition Motion Blur Val' determines the width of the blur effect in pixels"
"If Slide in Focus","If Slide in Focus"
"If enabled the Slider's height will always equal the viewport's breakpoint height","If enabled the Slider's height will always equal the viewport's breakpoint height"
"If enabled, the Module's width will remain the same as its immediate parent container","If enabled, the Module's width will remain the same as its immediate parent container"
"If revert set to on, the mouse trap layer will go back to its original position when action, pointer is not any more tiggering the layer.","If revert set to on, the mouse trap layer will go back to its original position when action, pointer is not any more tiggering the layer."
"If using a 'Columns' or 'Boxes' transition, this option specifies the number of vertical columns into which the animation should be split.","If using a 'Columns' or 'Boxes' transition, this option specifies the number of vertical columns into which the animation should be split."
"If using a 'Rows' or 'Boxes' transition, this option specifies the number of horizontal rows into which the animation should be split.","If using a 'Rows' or 'Boxes' transition, this option specifies the number of horizontal rows into which the animation should be split."
